year,month,searches,search string,search string cleaned,active tab,signed in,on campus,results
2024,06,29,sivilprosess,sivilprosess,default_tab,9,5,346.061111111111
2024,06,9,social studies of markets stock exchange,social studies of markets stock exchange,default_tab,0,0,25328.1111111111
2024,06,8,straffeprosess,straffeprosess,default_tab,0,7,1106.375
2024,06,14,stride interval dynamics are altered when two individuals walk side by side,stride interval dynamics are altered when two individuals walk side by side,default_tab,14,4,1.28571428571429
2024,06,17,styrearbeid,styrearbeid,default_tab,17,0,41.8823529411765
2024,06,12,sverre diesen,sverre diesen,default_tab,0,0,37.0833333333333
2024,06,24,sylvia plath,sylvia plath,default_tab,15,7,4772.73333333333
2024,06,11,taskmaster tv show,taskmaster tv show,default_tab,11,0,11
2024,06,10,tax law,tax law,default_tab,0,0,268619.6
2024,06,15,test,test,default_tab,0,0,12503231.5333333
2024,06,25,teubner,teubner,default_tab,25,0,37538.24
2024,06,27,the cambridge companion to women’s writing in english,the cambridge companion to womens writing in english,default_tab,16,4,181.980113636364
2024,06,10,the economist,the economist,default_tab,0,2,1035367.1
2024,06,9,the fundamentals of ethics,the fundamentals of ethics,default_tab,0,0,22228.5555555556
2024,06,9,the holocene,the holocene,default_tab,9,0,117435.222222222
2024,06,9,"the ongoing energy transition: lessons from a socio-technical, multi-level analysis of the dutch electricity system (1960–2004)",the ongoing energy transition lessons from a sociotechnical multilevel analysis of the dutch electricity system 19602004,default_tab,9,0,9
2024,06,9,the role of mass media in communicating climate science: an empirical evidence,the role of mass media in communicating climate science an empirical evidence,default_tab,9,0,24.3333333333333
2024,06,36,the second sex,the second sex,default_tab,9,8,98903.2777777778
2024,06,26,thematic analysis,thematic analysis,default_tab,14,6,138259.851190476
2024,06,17,thuestad,thuestad,default_tab,0,0,188.470588235294
2024,06,9,tidsskrift for rettsvitenskap,tidsskrift for rettsvitenskap,default_tab,9,0,2513.77777777778
2024,06,9,tilde hjermann,tilde hjermann,default_tab,0,9,1.22222222222222
2024,06,8,trans cinema,trans cinema,default_tab,0,3,2881.375
2024,06,76,uhsutstyr,uhsutstyr,default_tab,9,15,27.865671641791
2024,06,12,ulrich luz matthew 21-28,ulrich luz matthew 2128,default_tab,0,0,3
2024,06,12,unfair terms in banking and financial contracts,unfair terms in banking and financial contracts,default_tab,12,0,18.4166666666667
2024,06,12,up to date,up to date,default_tab,0,4,2985623.66666667
2024,06,57,uptodate,uptodate,default_tab,25,10,2950.018125
2024,06,10,urealscifi,urealscifi,default_tab,0,3,5697.4
2024,06,10,val plumwood,val plumwood,default_tab,0,0,212.9
2024,06,16,valkeapää,valkeapää,default_tab,16,0,64.8125
2024,06,9,vallset,vallset,default_tab,9,0,635
2024,06,11,variation in tyrannosaurus rex,variation in tyrannosaurus rex,default_tab,0,0,59.3636363636364
2024,06,9,vber 2022: eu competition law for vertical agreements,vber 2022 eu competition law for vertical agreements,default_tab,9,0,14.6666666666667
2024,06,13,viking language,viking language,default_tab,0,0,4970
2024,06,80,web of science,web of science,default_tab,18,15,53658152.0734767
2024,06,9,wittgenstein,wittgenstein,default_tab,0,0,10601.7777777778
2024,06,25,worldcat,worldcat,default_tab,25,0,3742.32
2024,06,8,øystein køhn (1949-),øystein køhn 1949,default_tab,0,0,25
2024,07,11,"""baudelaire s media aesthetics""",baudelaire s media aesthetics,default_tab,0,0,0
2024,07,8,"""church bells""",church bells,default_tab,8,8,7503.25
2024,07,7,"""helga eng""",helga eng,default_tab,0,0,68.8571428571429
2024,07,20,"""svalbard treaty""",svalbard treaty,default_tab,0,20,97.4
2024,07,7,2000-4419,20004419,default_tab,7,7,141
2024,07,9,"7. ""speech acts and pragmatics"" by william p. alston (2000):",7 speech acts and pragmatics by william p alston 2000,default_tab,9,9,0
2024,07,10,a sociological theory of law,a sociological theory of law,default_tab,10,9,38117.4
2024,07,12,aftenposten,aftenposten,default_tab,0,3,1552.91666666667
2024,07,9,agenda setting,agenda setting,default_tab,0,7,18411.5555555556
2024,07,8,ahci,ahci,default_tab,0,0,325
2024,07,13,alexander kielland,alexander kielland,default_tab,13,0,280.153846153846
2024,07,8,allard sami rights in sustainable transition,allard sami rights in sustainable transition,default_tab,0,8,8.5
2024,07,14,american historical review,american historical review,default_tab,0,1,466809.142857143
2024,07,22,amerikanische dramatiker vor,amerikanische dramatiker vor,default_tab,0,0,11.2272727272727
2024,07,10,an anthropology of human rights,an anthropology of human rights,default_tab,10,0,47225.8
2024,07,7,andreas vesalius (1514-1564),andreas vesalius 15141564,default_tab,7,0,25.4285714285714
2024,07,15,ann rigney,ann rigney,default_tab,15,0,8.4
2024,07,12,aristotle,aristotle,default_tab,0,0,26866.0833333333
2024,07,9,bakhtin,bakhtin,default_tab,0,2,10168.8888888889
2024,07,9,basic immunology,basic immunology,default_tab,9,0,220535.111111111
2024,07,10,bergstein boredom,bergstein boredom,default_tab,0,0,2
2024,07,18,bjørn killingmo,bjørn killingmo,default_tab,0,3,27.2222222222222
2024,07,7,braun and clarke 2013,braun and clarke 2013,default_tab,0,0,153.714285714286
2024,07,9,buried alive : the terrifying history of our most primal fear,buried alive the terrifying history of our most primal fear,default_tab,9,9,3.88888888888889
2024,07,25,byzantine alexandria,byzantine alexandria,default_tab,0,0,517.8
2024,07,8,carl sagan,carl sagan,default_tab,0,0,1131.75
2024,07,8,catcher in the rye,catcher in the rye,default_tab,0,2,592.125
2024,07,7,classroom-based conversation analytic research,classroombased conversation analytic research,default_tab,0,0,43.7142857142857
2024,07,9,cognitive development in infancy and childhood,cognitive development in infancy and childhood,default_tab,0,0,2354
2024,07,23,cohabition european law,cohabition european law,default_tab,0,0,16.1304347826087
2024,07,17,coptic art,coptic art,default_tab,0,0,1809
2024,07,8,cosmos,cosmos,default_tab,0,0,40609.625
2024,07,8,cysteine protease,cysteine protease,default_tab,8,0,26728.375
2024,07,9,dagens næringsliv,dagens næringsliv,default_tab,0,1,242
2024,07,24,darío a diario: rubén y el modernismo en las dos orillas,darío a diario rubén y el modernismo en las dos orillas,default_tab,11,11,1
2024,07,8,"data protection,risk",data protectionrisk,default_tab,0,0,63552.375
2024,07,9,de republica anglorum,de republica anglorum,default_tab,0,1,25.3333333333333
2024,07,7,de saussure,de saussure,default_tab,7,2,1062.71428571429
2024,07,8,"death's acre: inside the legendary forensic lab, the body farm where the dead do tell tales",deaths acre inside the legendary forensic lab the body farm where the dead do tell tales,default_tab,8,8,0.875
2024,07,7,delacroix,delacroix,default_tab,0,0,3593.42857142857
2024,07,7,denise decaires narain,denise decaires narain,default_tab,7,0,36.7142857142857
2024,07,13,dld,dld,default_tab,13,2,3361.61538461538
2024,07,8,edtmpa,edtmpa,default_tab,0,0,26.25
2024,07,7,examen clinique,examen clinique,default_tab,0,4,11713.2857142857
2024,07,10,factiva,factiva,default_tab,0,0,2384.5
2024,07,9,faiz ahmed faiz,faiz ahmed faiz,default_tab,0,0,878.666666666667
2024,07,11,fish physiology,fish physiology,default_tab,11,11,44051.0909090909
2024,07,9,flood listerlandet,flood listerlandet,default_tab,0,0,2
2024,07,8,fluefiske,fluefiske,default_tab,8,0,157
2024,07,10,fra tro til tro. en daglig veileder til seier,fra tro til tro en daglig veileder til seier,default_tab,0,0,2
2024,07,8,försvaret och det kalla kriget (fokk),försvaret och det kalla kriget fokk,default_tab,8,0,1
2024,07,7,gadamer truth and method,gadamer truth and method,default_tab,0,0,4.28571428571429
2024,07,10,gard kaa,gard kaa,default_tab,0,0,5.5
2024,07,10,god i norsk,god i norsk,default_tab,10,0,178257.7
2024,07,10,goldfrank,goldfrank,default_tab,0,2,1102.2
2024,07,8,hal foster,hal foster,default_tab,0,0,592.5
2024,07,8,handbook of sociology aging,handbook of sociology aging,default_tab,0,0,359.375
2024,07,10,hanno sauer,hanno sauer,default_tab,0,0,72
2024,07,11,hans holst gude,hans holst gude,default_tab,11,11,2
2024,07,7,harris gleckman,harris gleckman,default_tab,0,0,24
2024,07,19,"harris, kamala",harris kamala,default_tab,0,0,607.894736842105
2024,07,26,heart failure,heart failure,default_tab,26,0,782006.538461538
2024,07,9,heimskringla,heimskringla,default_tab,9,0,480
2024,07,7,high school frederick wiseman,high school frederick wiseman,default_tab,0,0,79.1428571428571
2024,07,8,hinshaw adhd,hinshaw adhd,default_tab,8,0,385
2024,07,8,historiae mundi : studies in universal history,historiae mundi studies in universal history,default_tab,8,0,4
2024,07,7,how to do things with words,how to do things with words,default_tab,7,7,28705.8571428571
2024,07,7,https://doi.org/10.5382/rev.15.01,httpsdoiorg105382rev1501,default_tab,7,0,0
2024,07,16,https://onlinelibrary.wiley.com/doi/book/10.1002/9781394167197,httpsonlinelibrarywileycomdoibook1010029781394167197,default_tab,16,0,0
2024,07,9,hölderlin’s hyperion,hölderlins hyperion,default_tab,0,0,214
2024,07,15,iconography,iconography,default_tab,15,0,8905.2
2024,07,8,ict religious education,ict religious education,default_tab,0,1,653.875
2024,07,14,idunn,idunn,default_tab,0,1,687.285714285714
2024,07,8,ieee xplore,ieee xplore,default_tab,0,1,14621.375
2024,07,7,ingemar düring,ingemar düring,default_tab,7,0,31.7142857142857
2024,07,12,interactions in dialogue and education,interactions in dialogue and education,default_tab,12,0,63
2024,07,8,iran,iran,default_tab,8,0,269115.125
2024,07,8,j. rasmus brandt,j rasmus brandt,default_tab,0,0,131.625
2024,07,9,jan engh,jan engh,default_tab,0,0,83
2024,07,10,janice radway reading the romance,janice radway reading the romance,default_tab,0,0,56.3
2024,07,11,"jeremy bentham,an introduction to the principles of moral and legislation",jeremy benthaman introduction to the principles of moral and legislation,default_tab,0,5,10.8181818181818
2024,07,7,joule finance,joule finance,default_tab,0,0,533
2024,07,8,jstor,jstor,default_tab,0,4,562321.125
2024,07,9,kakerlakkene,kakerlakkene,default_tab,9,7,18.6666666666667
2024,07,8,knausgård,knausgård,default_tab,8,0,280.125
2024,07,7,kyoto,kyoto,default_tab,7,0,140435.428571429
2024,07,8,la collection d'estampes japonaises de claude monet,la collection destampes japonaises de claude monet,default_tab,0,0,0
2024,07,16,legumain,legumain,default_tab,16,0,374.5625
2024,07,8,leif juster: mot normalt : bilder fra et langt liv,leif juster mot normalt bilder fra et langt liv,default_tab,8,0,0
2024,07,40,lombardi riccardo,lombardi riccardo,default_tab,24,8,830.635416666667
2024,07,8,lord of the rings,lord of the rings,default_tab,0,0,3241.875
2024,07,12,marianne gullestad,marianne gullestad,default_tab,12,0,178.166666666667
2024,07,14,maritime,maritime,default_tab,0,0,189310.785714286
2024,07,7,marte kjørven,marte kjørven,default_tab,7,0,11.7142857142857
2024,07,11,"mediation,norway",mediationnorway,default_tab,0,0,550.181818181818
2024,07,84,medical education: a comparative study,medical education a comparative study,default_tab,66,3,2
2024,07,12,medication-related osteonecrosis of the jaw: risk factors in patients under biphosphonate versus patients under antiresorptive-antiangiogenic drugs.,medicationrelated osteonecrosis of the jaw risk factors in patients under biphosphonate versus patients under antiresorptiveantiangiogenic drugs,default_tab,12,12,691
2024,07,13,medline,medline,default_tab,0,3,29130017.8461538
2024,07,22,menneskerettigheter,menneskerettigheter,default_tab,0,2,2271.63636363636
2024,07,18,menschenkunde cambridge,menschenkunde cambridge,default_tab,0,0,4
2024,07,9,mesoscale oceanic fronts of the north pacific,mesoscale oceanic fronts of the north pacific,default_tab,9,9,277.444444444444
2024,07,7,"mixed court,lay participation",mixed courtlay participation,default_tab,0,0,54
2024,07,8,modal logic,modal logic,default_tab,0,7,289095.125
2024,07,8,multisystemisk terapi,multisystemisk terapi,default_tab,8,8,41.75
2024,07,11,nature,nature,default_tab,0,1,12261864.4545455
2024,07,7,ne bis in idem,ne bis in idem,default_tab,0,0,5112
2024,07,492,nel,nel,default_tab,131,37,82744.1665010256
2024,07,77,neoliberalism korea feminism,neoliberalism korea feminism,default_tab,77,0,1368
2024,07,8,nordic bronze age,nordic bronze age,default_tab,0,6,214.125
2024,07,7,norway and norwegians,norway and norwegians,default_tab,7,0,67096.8571428571
2024,07,7,nytt norsk kirkeblad,nytt norsk kirkeblad,default_tab,0,0,16.1428571428571
2024,07,14,næss. filosofiens historie,næss filosofiens historie,default_tab,14,0,0
2024,07,8,olav eikeland,olav eikeland,default_tab,0,0,153.625
2024,07,8,on subrecursive representation of irrational numbers: contractors and baire sequences,on subrecursive representation of irrational numbers contractors and baire sequences,default_tab,8,0,2
2024,07,7,oresme,oresme,default_tab,0,0,870.857142857143
2024,07,7,orlapu,orlapu,default_tab,0,0,1.28571428571429
2024,07,7,oxford english dictionary,oxford english dictionary,default_tab,0,2,355887.285714286
2024,07,15,pedagogikk,pedagogikk,default_tab,0,1,7142.66666666667
2024,07,7,per olav thune,per olav thune,default_tab,0,0,3.57142857142857
2024,07,9,performative utterances by j l austin,performative utterances by j l austin,default_tab,9,9,137
2024,07,10,plato meno,plato meno,default_tab,10,0,1523.3
2024,07,10,popy devi nath,popy devi nath,default_tab,10,0,0
2024,07,7,practical neurology,practical neurology,default_tab,0,2,22125.2857142857
2024,07,26,press reader,press reader,default_tab,14,3,344338.982142857
2024,07,162,pressreader,pressreader,default_tab,49,21,49.3318584070796
2024,07,7,primitive communism is not what it used to be,primitive communism is not what it used to be,default_tab,7,0,30.4285714285714
2024,07,8,psychology,psychology,default_tab,0,0,4421208.875
2024,07,11,psycinfo,psycinfo,default_tab,0,0,325948.090909091
2024,07,166,pubmed,pubmed,default_tab,40,55,27462514.7960178
2024,07,11,på vei,på vei,default_tab,0,9,6097
2024,07,7,racial and skin color mediated disparities in pulse oximetry in infants and young children,racial and skin color mediated disparities in pulse oximetry in infants and young children,default_tab,0,0,2.71428571428571
2024,07,8,requirements analysis for responsible explainable ai for pediatric sleep apnea diagnosis,requirements analysis for responsible explainable ai for pediatric sleep apnea diagnosis,default_tab,8,0,0
2024,07,8,"restorative justice,norway",restorative justicenorway,default_tab,0,0,44.375
2024,07,7,richard wrangham,richard wrangham,default_tab,0,0,630
2024,07,12,roger woods,roger woods,default_tab,12,0,4013.25
2024,07,27,rorschach,rorschach,default_tab,12,9,7262.51666666667
2024,07,8,"s.%20kane,%20‘the%20art%20of%20torture%20and%20the%20place%20of%20execution:%20a%20forensic%20narrative’%20(2012)%2035%20political%20and%20legal%20anthropology%20review%2053.",s20kane20the20art20of20torture20and20the20place20of20execution20a20forensic20narrative202012203520political20and20legal20anthropology20review2053,default_tab,0,0,0
2024,07,7,samtiden,samtiden,default_tab,0,0,7417.28571428572
2024,07,7,schlabow,schlabow,default_tab,7,0,9
2024,07,9,science,science,default_tab,0,2,77749208.2222222
2024,07,9,science and everything from misery to elation,science and everything from misery to elation,default_tab,9,0,0
2024,07,52,scopus,scopus,default_tab,9,4,62888264.0180879
2024,07,8,"screening for diabetic retinopathy, squirrell",screening for diabetic retinopathy squirrell,default_tab,8,0,7
2024,07,7,scudery,scudery,default_tab,0,0,691.571428571429
2024,07,10,second-language speech perception,secondlanguage speech perception,default_tab,0,0,1106.1
2024,07,7,serge  lang basic mathematics,serge lang basic mathematics,default_tab,0,0,32.7142857142857
2024,07,7,silvia federichi,silvia federichi,default_tab,0,0,41
2024,07,20,sivilprosess,sivilprosess,default_tab,12,3,545.645833333333
2024,07,9,sosiolingvistikk,sosiolingvistikk,default_tab,0,0,1760.33333333333
2024,07,7,sql,sql,default_tab,0,5,35903.5714285714
2024,07,8,"stein på stein norsk og samfunnskunnskap for voksne innvandrere ordliste norsk polsk, elisabeth ellingsen",stein på stein norsk og samfunnskunnskap for voksne innvandrere ordliste norsk polsk elisabeth ellingsen,default_tab,0,0,8.75
2024,07,8,streeter phelps,streeter phelps,default_tab,0,0,34.375
2024,07,9,studieteknikk,studieteknikk,default_tab,0,3,481.333333333333
2024,07,7,susan sontag,susan sontag,default_tab,0,0,3166.28571428571
2024,07,16,svalbardtraktaten,svalbardtraktaten,default_tab,0,16,48.375
2024,07,10,tana french,tana french,default_tab,0,8,287.3
2024,07,8,tax law and the environment,tax law and the environment,default_tab,0,0,11257.75
2024,07,19,test,test,default_tab,0,1,12089419.7368421
2024,07,16,teubner,teubner,default_tab,16,8,37519.75
2024,07,8,the centrality of humiliation in complex posttraumatic stress disorder,the centrality of humiliation in complex posttraumatic stress disorder,default_tab,0,0,25.25
2024,07,7,the economist,the economist,default_tab,0,0,1052602.28571429
2024,07,8,the soldier's life: martial virtues and manly romanitas in the early byzantine empire,the soldiers life martial virtues and manly romanitas in the early byzantine empire,default_tab,8,0,1.5
2024,07,9,thematic analysis,thematic analysis,default_tab,0,6,189211.666666667
2024,07,16,thesaurus linguae graecae,thesaurus linguae graecae,default_tab,0,0,249.75
2024,07,10,this mortal coil : a history of death,this mortal coil a history of death,default_tab,10,7,1.4
2024,07,9,thuestad,thuestad,default_tab,0,0,188
2024,07,14,traditional healers interaction,traditional healers interaction,default_tab,0,0,368.928571428571
2024,07,67,uhsutstyr,uhsutstyr,default_tab,0,6,27.5671641791045
2024,07,13,ulrich luz matthew 21-28,ulrich luz matthew 2128,default_tab,0,0,3
2024,07,8,under-coverage of social insurance in china’s informal economy,undercoverage of social insurance in chinas informal economy,default_tab,0,0,8
2024,07,8,unef,unef,default_tab,0,0,629.125
2024,07,14,uptodate,uptodate,default_tab,0,5,3058.64285714286
2024,07,7,veien til førerkortet,veien til førerkortet,default_tab,0,0,67.4285714285714
2024,07,7,vesentlig terrenginngrep,vesentlig terrenginngrep,default_tab,7,0,1.57142857142857
2024,07,9,vestnytt,vestnytt,default_tab,9,0,1.22222222222222
2024,07,7,vetle seierstad,vetle seierstad,default_tab,0,0,4
2024,07,7,"vulnerabilities, impacts and responses to hiv/aids in sub-saharan africa",vulnerabilities impacts and responses to hivaids in subsaharan africa,default_tab,7,0,41.7142857142857
2024,07,8,wall deposition of particles in iom samplers,wall deposition of particles in iom samplers,default_tab,8,0,0.75
2024,07,8,walter schellenberg,walter schellenberg,default_tab,0,6,371.25
2024,07,79,web of science,web of science,default_tab,24,8,53092646.3291667
2024,07,13,what happened to global sisterhood,what happened to global sisterhood,default_tab,13,0,0.153846153846154
2024,07,7,wnt signaling and ahctf1 promote oncongenic myc,wnt signaling and ahctf1 promote oncongenic myc,default_tab,0,0,0
2024,07,12,worldcat,worldcat,default_tab,12,12,3726.25
2024,07,9,writers at work,writers at work,default_tab,0,9,116264.777777778
2024,07,11,writing the war on terrorism,writing the war on terrorism,default_tab,0,0,303.545454545455
2024,07,19,"«negativ sosial kontroll» eller «æresrelatert vold» eller  tvangsekteskap eller kjønnslemlestelse,tiltak  eller  forebygging eller forebyggingstiltakene eller forebyggingsarbeid",negativ sosial kontroll eller æresrelatert vold eller tvangsekteskap eller kjønnslemlestelsetiltak eller forebygging eller forebyggingstiltakene eller forebyggingsarbeid,default_tab,0,0,30.8421052631579
2024,08,13,"""cultural heritage"" preserv*",cultural heritage preserv,default_tab,13,0,31453.4615384615
2024,08,10,1984,1984,default_tab,0,4,2489203.2
2024,08,10,1984 by george orwell,1984 by george orwell,default_tab,10,10,464.8
2024,08,14,9781909408548,9781909408548,default_tab,0,0,0.071428571428571
2024,08,10,a game of thrones,a game of thrones,default_tab,0,0,2940.3
2024,08,11,aby warburg,aby warburg,default_tab,0,0,245.272727272727
2024,08,10,aeneiden,aeneiden,default_tab,0,0,271.7
2024,08,64,afrix,afrix,default_tab,49,3,1497.8612244898
2024,08,11,aftenposten,aftenposten,default_tab,0,6,1277
2024,08,26,amerikanische dramatiker,amerikanische dramatiker,default_tab,0,0,17.6923076923077
2024,08,10,amtmannens døtre,amtmannens døtre,default_tab,0,7,36
2024,08,18,analyse avblodgasser,analyse avblodgasser,default_tab,18,18,0
2024,08,11,animal behavior,animal behavior,default_tab,0,3,1608074.63636364
2024,08,12,animal behavior breed moore,animal behavior breed moore,default_tab,0,5,87.9166666666667
2024,08,10,animal behaviour,animal behaviour,default_tab,0,4,1954981.8
2024,08,19,arbeidsrett,arbeidsrett,default_tab,0,8,1543.42105263158
2024,08,11,avtalerett,avtalerett,default_tab,0,4,623.727272727273
2024,08,10,azbuka,azbuka,default_tab,10,10,273
2024,08,18,basal farmakologi,basal farmakologi,default_tab,0,6,137.888888888889
2024,08,15,benga,benga,default_tab,15,10,294864.4
2024,08,17,bergstein boredom,bergstein boredom,default_tab,0,0,2
2024,08,12,bibliotheca arnamagnæana,bibliotheca arnamagnæana,default_tab,0,12,106
2024,08,24,biochemistry,biochemistry,default_tab,0,12,5885569.79166667
2024,08,10,boer  r. c.  ed. 1888. ǫrvar-odds saga. leiden: brill.,boer r c ed 1888 rvarodds saga leiden brill,default_tab,10,0,1.8
2024,08,10,canadian journal of physics,canadian journal of physics,default_tab,10,1,3706.7
2024,08,11,carsten wieland,carsten wieland,default_tab,11,11,110.363636363636
2024,08,10,casting defects handbook: copper %26 copper-base alloys,casting defects handbook copper 26 copperbase alloys,default_tab,0,3,0
2024,08,20,"challenging the ""is"" in isd: from software to sociotechnical systems design and development",challenging the is in isd from software to sociotechnical systems design and development,default_tab,20,0,0.4
2024,08,13,charles taylor,charles taylor,default_tab,0,1,98169.3076923077
2024,08,12,chatgpt,chatgpt,default_tab,12,3,11619.8333333333
2024,08,16,class voting for radical-left parties in western europe: the libertarian versus authoritarian class trade-off,class voting for radicalleft parties in western europe the libertarian versus authoritarian class tradeoff,default_tab,0,0,32.625
2024,08,11,classroom-based conversation analytic research,classroombased conversation analytic research,default_tab,0,7,44.7272727272727
2024,08,13,competition law,competition law,default_tab,0,2,112473.615384615
2024,08,19,complex analysis,complex analysis,default_tab,0,0,340580.578947368
2024,08,11,copm ingvild kjeken,copm ingvild kjeken,default_tab,11,0,16.7272727272727
2024,08,23,counselling psychology quarterly,counselling psychology quarterly,default_tab,0,23,3116.52173913043
2024,08,28,criminological theory,criminological theory,default_tab,11,8,4209.82620320856
2024,08,10,cultural heritage,cultural heritage,default_tab,0,2,259398.6
2024,08,12,datasikkerhet,datasikkerhet,default_tab,0,3,684.416666666667
2024,08,11,depression in pregnancy,depression in pregnancy,default_tab,0,11,24814.8181818182
2024,08,14,det kvalitative forskningsintervju,det kvalitative forskningsintervju,default_tab,0,2,383.928571428571
2024,08,10,development,development,default_tab,0,0,16557402.8
2024,08,15,didaktisk arbeid,didaktisk arbeid,default_tab,0,0,239.666666666667
2024,08,17,dikt fra antikken til vår tid,dikt fra antikken til vår tid,default_tab,0,5,2
2024,08,14,distributed leadership,distributed leadership,default_tab,0,0,11377.8571428571
2024,08,15,document analysis,document analysis,default_tab,0,0,731039.6
2024,08,10,dutch,dutch,default_tab,0,0,415050.2
2024,08,28,econ1100,econ1100,default_tab,0,0,5.78571428571429
2024,08,12,educational psychology,educational psychology,default_tab,0,1,515101.333333333
2024,08,11,elevens verden,elevens verden,default_tab,0,3,131.363636363636
2024,08,11,emotion regulation,emotion regulation,default_tab,0,0,66247.9090909091
2024,08,10,encyclopedia of pharmacy practice and clinical pharmacy,encyclopedia of pharmacy practice and clinical pharmacy,default_tab,10,3,311.1
2024,08,13,epidemiologi,epidemiologi,default_tab,0,3,51056.0769230769
2024,08,15,ergo,ergo,default_tab,0,0,3806
2024,08,10,ergo fysikk 1,ergo fysikk 1,default_tab,0,1,9.7
2024,08,11,erstatningsrett,erstatningsrett,default_tab,0,3,1042.45454545455
2024,08,12,evelin lindner,evelin lindner,default_tab,0,0,88
2024,08,11,explaining creativity,explaining creativity,default_tab,0,0,1166.72727272727
2024,08,21,eøs-rett,eøsrett,default_tab,10,4,286.140909090909
2024,08,13,facsimile-atlas to the early history of cartography,facsimileatlas to the early history of cartography,default_tab,13,0,22.0769230769231
2024,08,12,factiva,factiva,default_tab,0,2,2276.5
2024,08,10,farmakologi,farmakologi,default_tab,10,0,6949.1
2024,08,13,fengselslegene,fengselslegene,default_tab,0,0,1.84615384615385
2024,08,10,financial times,financial times,default_tab,0,1,1058778.5
2024,08,13,flood listerlandet,flood listerlandet,default_tab,0,0,2.30769230769231
2024,08,23,forvaltningsrett,forvaltningsrett,default_tab,0,5,1165.4347826087
2024,08,11,fra lov til rett,fra lov til rett,default_tab,0,7,6098.27272727273
2024,08,13,francoise dolto,francoise dolto,default_tab,0,0,72.8461538461538
2024,08,10,fromhet,fromhet,default_tab,0,0,78991
2024,08,11,fundamentals of database systems,fundamentals of database systems,default_tab,0,5,374029.363636364
2024,08,12,"galois theory, stillwell",galois theory stillwell,default_tab,12,2,4
2024,08,10,globalization and crime,globalization and crime,default_tab,0,2,5647.9
2024,08,11,grannelova,grannelova,default_tab,11,0,6.81818181818182
2024,08,29,green criminology,green criminology,default_tab,18,12,2304.12626262626
2024,08,14,group dynamics,group dynamics,default_tab,0,2,2746432.42857143
2024,08,13,group dynamics forsyth,group dynamics forsyth,default_tab,0,1,827.769230769231
2024,08,10,grunnleggende sykepleie 1,grunnleggende sykepleie 1,default_tab,10,0,85.4
2024,08,12,hallingen,hallingen,default_tab,12,0,59.1666666666667
2024,08,14,hedda gabler,hedda gabler,default_tab,0,1,884.857142857143
2024,08,14,helseretten,helseretten,default_tab,0,4,76.2857142857143
2024,08,13,henrik syse,henrik syse,default_tab,0,2,347
2024,08,45,her på berget,her på berget,default_tab,15,20,1522.5
2024,08,10,"herman melville, the stone fleet, and the judgment of history",herman melville the stone fleet and the judgment of history,default_tab,0,1,1
2024,08,36,how children develop,how children develop,default_tab,0,3,163893.972222222
2024,08,17,html,html,default_tab,0,0,106734.941176471
2024,08,11,hva er rett,hva er rett,default_tab,11,0,4303.18181818182
2024,08,24,hvordan organisasjoner fungerer,hvordan organisasjoner fungerer,default_tab,0,2,275.833333333333
2024,08,15,i retorikkens hage,i retorikkens hage,default_tab,0,1,3.86666666666667
2024,08,50,idunn,idunn,default_tab,17,6,705.426916221034
2024,08,13,illustrated textbook of paediatrics,illustrated textbook of paediatrics,default_tab,13,0,96.6153846153846
2024,08,11,illustrert farmakologi,illustrert farmakologi,default_tab,0,0,14
2024,08,10,indremedisin,indremedisin,default_tab,0,4,396.2
2024,08,17,informasjonssikkerhet,informasjonssikkerhet,default_tab,0,7,403.235294117647
2024,08,11,information,information,default_tab,11,0,22617923.9090909
2024,08,69,internasjonale konvensjoner som rettskilde,internasjonale konvensjoner som rettskilde,default_tab,18,58,2.94117647058824
2024,08,11,international human rights law,international human rights law,default_tab,0,5,126950.181818182
2024,08,12,international humanitarian law,international humanitarian law,default_tab,0,0,29093.6666666667
2024,08,12,international law,international law,default_tab,0,2,2004193.58333333
2024,08,12,intersubjektivt,intersubjektivt,default_tab,0,0,26.5833333333333
2024,08,32,introduksjon til samfunnsvitenskapelig metode,introduksjon til samfunnsvitenskapelig metode,default_tab,15,3,23.4725490196078
2024,08,17,islamofobi,islamofobi,default_tab,17,16,316.647058823529
2024,08,10,islamofobi  media,islamofobi media,default_tab,10,10,20.5
2024,08,13,jan andersson selskapers erverv av egne aksjer,jan andersson selskapers erverv av egne aksjer,default_tab,13,0,1
2024,08,10,jobb kunnskapsbasert,jobb kunnskapsbasert,default_tab,0,3,21.2
2024,08,10,john harris qalyfying the value of life,john harris qalyfying the value of life,default_tab,0,0,2.6
2024,08,10,jon inge faldalen,jon inge faldalen,default_tab,0,0,64
2024,08,42,joris van gastel,joris van gastel,default_tab,13,0,30.5862068965517
2024,08,10,juridisk metode,juridisk metode,default_tab,0,4,558.1
2024,08,10,juridisk metode og tenkemåte,juridisk metode og tenkemåte,default_tab,0,2,8
2024,08,10,juristen,juristen,default_tab,0,0,36013
2024,08,13,jæren,jæren,default_tab,0,0,2022.23076923077
2024,08,12,jørgen fandrem,jørgen fandrem,default_tab,0,0,2
2024,08,37,kalkulus,kalkulus,default_tab,0,10,447.189189189189
2024,08,25,katherine mansfield,katherine mansfield,default_tab,0,11,3465.24
2024,08,13,kjemi for lærere,kjemi for lærere,default_tab,0,0,30.6923076923077
2024,08,16,kjøpsrett,kjøpsrett,default_tab,16,7,405.6875
